ID,Group,SelfMorality,SelfAbility,SelfSociability,SelfSolvingPuzzles,SelfTeamCollab,Enjoyment,Enjoyment_GroupSpecificity,Difficulty,Difficulty_GroupSpecificity,Difficulty_Mastermind,Enjoyment_Mastermind,TeamCollab_Mastermind,SkillComp_Mastermind,SelfParticipation_Mastermind,PerceivedSolveTime_Mastermind,Difficulty_ColoredLetters,Enjoyment_ColoredLetters,TeamCollab_ColoredLetters,SkillComp_ColoredLetters,SelfParticipation_ColoredLetters,PerceivedSolveTime_ColoredLetters,Difficulty_Cables,Enjoyment_Cables,TeamCollab_Cables,SkillComp_Cables,SelfParticipation_Cables,PerceivedSolveTime_Cables,Difficulty_FlyerCipher,Enjoyment_FlyerCipher,TeamCollab_FlyerCipher,SkillComp_FlyerCipher,SelfParticipation_FlyerCipher,PerceivedSolveTime_FlyerCipher,Difficulty_Myspace,Enjoyment_Myspace,TeamCollab_Myspace,SkillComp_Myspace,SelfParticipation_Myspace,PerceivedSolveTime_Myspace,Difficulty_Maze,Enjoyment_Maze,TeamCollab_Maze,SkillComp_Maze,SelfParticipation_Maze,PerceivedSolveTime_Maze,Teammate,Morality,Ability,Sociability,Like,Closeness,Similar,GoodNews,BadNews,LikeMeta,ClosenessMeta,SimilarMeta,SolvingPuzzles,TeamCollab,Leader,Influence,GameLeader,LeastParticipation,Camaraderie,MostImportant_Mastermind,LeastImportant_Mastermind,MostImportant_ColoredLetters,LeastImportant_ColoredLetters,MostImportant_Cables,LeastImportant_Cables,MostImportant_FlyerCipher,LeastImportant_FlyerCipher,MostImportant_Myspace,LeastImportant_Myspace,MostImportant_Maze,LeastImportant_Maze
31C,31,8.0,8.0,8.0,7,7,9,5,6,2,4,6,2,3,7,7,6,6,4,2,3,5,2,5,8,3,5,8,7,8,7,4,7,12,6,6,4,4,2,9,7,8,9,3,4,10,31D,5.0,5.0,6.25,7,2,2,0,0,5,1,2,8,8,31C,31A,31C,31B,31A,31C,31B,31D,31B,31D,31B,31C,31B,31A,31B,31A,31B
31C,31,8.0,8.0,8.0,7,7,9,5,6,2,4,6,2,3,7,7,6,6,4,2,3,5,2,5,8,3,5,8,7,8,7,4,7,12,6,6,4,4,2,9,7,8,9,3,4,10,31E,5.0,5.0,5.5,5,0,1,0,0,5,0,0,8,7,31C,31A,31C,31B,31A,31C,31B,31D,31B,31D,31B,31C,31B,31A,31B,31A,31B
31A,31,7.25,7.0,7.5,8,8,8,4,4,1,7,7,7,4,7,10,5,7,8,3,6,4,1,6,7,3,4,4,6,5,9,3,6,6,2,6,3,3,8,4,3,9,10,3,10,12,31B,6.25,6.25,5.75,9,7,7,6,6,6,6,7,3,1,31C,31B,31C,31B,31D,31C,31B,31D,31B,31D,31B,31C,31B,31A,31B,31E,31B
31A,31,7.25,7.0,7.5,8,8,8,4,4,1,7,7,7,4,7,10,5,7,8,3,6,4,1,6,7,3,4,4,6,5,9,3,6,6,2,6,3,3,8,4,3,9,10,3,10,12,31C,7.5,7.25,6.25,9,8,5,8,7,7,7,5,7,7,31C,31B,31C,31B,31D,31C,31B,31D,31B,31D,31B,31C,31B,31A,31B,31E,31B
31A,31,7.25,7.0,7.5,8,8,8,4,4,1,7,7,7,4,7,10,5,7,8,3,6,4,1,6,7,3,4,4,6,5,9,3,6,6,2,6,3,3,8,4,3,9,10,3,10,12,31D,5.0,5.0,6.25,6,3,7,5,5,5,3,6,5,5,31C,31B,31C,31B,31D,31C,31B,31D,31B,31D,31B,31C,31B,31A,31B,31E,31B
31A,31,7.25,7.0,7.5,8,8,8,4,4,1,7,7,7,4,7,10,5,7,8,3,6,4,1,6,7,3,4,4,6,5,9,3,6,6,2,6,3,3,8,4,3,9,10,3,10,12,31E,5.0,5.0,5.0,5,5,5,5,5,2,0,3,5,5,31C,31B,31C,31B,31D,31C,31B,31D,31B,31D,31B,31C,31B,31A,31B,31E,31B
31E,31,8.25,5.75,8.5,7,4,8,5,2,2,6,4,8,2,4,12,8,7,7,4,4,15,7,8,8,2,8,5,8,5,10,4,10,19,10,6,6,4,8,15,0,3,10,2,10,6,31A,8.25,7.75,8.25,10,2,1,0,0,5,0,0,10,10,31C,31A,31C,31B,31D,31C,31B,31D,31B,31C,31B,31A,31B,31A,31B,31A,31B
31E,31,8.25,5.75,8.5,7,4,8,5,2,2,6,4,8,2,4,12,8,7,7,4,4,15,7,8,8,2,8,5,8,5,10,4,10,19,10,6,6,4,8,15,0,3,10,2,10,6,31B,5.75,8.0,5.25,10,7,5,7,7,2,4,2,0,0,31C,31A,31C,31B,31D,31C,31B,31D,31B,31C,31B,31A,31B,31A,31B,31A,31B
31E,31,8.25,5.75,8.5,7,4,8,5,2,2,6,4,8,2,4,12,8,7,7,4,4,15,7,8,8,2,8,5,8,5,10,4,10,19,10,6,6,4,8,15,0,3,10,2,10,6,31C,9.75,8.25,8.5,9,0,3,0,0,5,0,0,10,10,31C,31A,31C,31B,31D,31C,31B,31D,31B,31C,31B,31A,31B,31A,31B,31A,31B
31E,31,8.25,5.75,8.5,7,4,8,5,2,2,6,4,8,2,4,12,8,7,7,4,4,15,7,8,8,2,8,5,8,5,10,4,10,19,10,6,6,4,8,15,0,3,10,2,10,6,31D,8.5,9.0,9.75,9,0,3,0,0,4,0,0,10,10,31C,31A,31C,31B,31D,31C,31B,31D,31B,31C,31B,31A,31B,31A,31B,31A,31B
28A,28,7.75,6.75,6.0,6,9,10,7,7,2,6,4,10,2,5,5,6,6,9,1,7,4,0,10,10,3,8,2,9,7,10,3,6,7,8,4,10,4,7,10,6,2,9,2,9,8,28B,7.75,8.0,8.5,10,7,6,10,10,9,7,5,9,8,28A,28A,28A,28B,28D,28D,28A,28C,28A,28A,28B,28C,28A,28C,28A,28A,28B
28A,28,7.75,6.75,6.0,6,9,10,7,7,2,6,4,10,2,5,5,6,6,9,1,7,4,0,10,10,3,8,2,9,7,10,3,6,7,8,4,10,4,7,10,6,2,9,2,9,8,28C,7.25,8.0,9.0,9,7,8,9,9,7,7,3,8,10,28A,28A,28A,28B,28D,28D,28A,28C,28A,28A,28B,28C,28A,28C,28A,28A,28B
28A,28,7.75,6.75,6.0,6,9,10,7,7,2,6,4,10,2,5,5,6,6,9,1,7,4,0,10,10,3,8,2,9,7,10,3,6,7,8,4,10,4,7,10,6,2,9,2,9,8,28D,9.0,9.0,7.25,9,7,3,10,9,10,9,3,8,8,28A,28A,28A,28B,28D,28D,28A,28C,28A,28A,28B,28C,28A,28C,28A,28A,28B
34A,34,9.5,8.5,9.75,9,10,10,6,7,0,4,8,10,3,10,8,7,2,10,3,9,8,7,7,10,3,10,8,3,4,10,3,9,7,7,6,9,3,10,8,10,10,7,2,10,10,34B,9.75,9.25,10.0,10,10,10,10,10,10,10,10,9,10,34B,34B,34B,34E,34B,34D,34E,34D,34E,34A,34E,34D,34E,34A,34E,34A,34E
34A,34,9.5,8.5,9.75,9,10,10,6,7,0,4,8,10,3,10,8,7,2,10,3,9,8,7,7,10,3,10,8,3,4,10,3,9,7,7,6,9,3,10,8,10,10,7,2,10,10,34C,9.25,9.75,9.75,10,7,8,6,2,9,6,7,8,10,34B,34B,34B,34E,34B,34D,34E,34D,34E,34A,34E,34D,34E,34A,34E,34A,34E
34A,34,9.5,8.5,9.75,9,10,10,6,7,0,4,8,10,3,10,8,7,2,10,3,9,8,7,7,10,3,10,8,3,4,10,3,9,7,7,6,9,3,10,8,10,10,7,2,10,10,34D,10.0,9.0,10.0,10,7,7,7,2,9,7,7,10,10,34B,34B,34B,34E,34B,34D,34E,34D,34E,34A,34E,34D,34E,34A,34E,34A,34E
34A,34,9.5,8.5,9.75,9,10,10,6,7,0,4,8,10,3,10,8,7,2,10,3,9,8,7,7,10,3,10,8,3,4,10,3,9,7,7,6,9,3,10,8,10,10,7,2,10,10,34E,9.5,8.5,8.25,10,8,8,10,6,10,9,8,0,0,34B,34B,34B,34E,34B,34D,34E,34D,34E,34A,34E,34D,34E,34A,34E,34A,34E
31D,31,10.0,9.25,8.5,9,10,10,7,6,5,8,3,7,2,5,10,2,8,9,1,10,4,2,7,10,1,9,3,9,7,10,2,7,10,4,5,4,3,5,8,2,5,10,2,8,8,31A,8.75,8.75,8.75,10,9,9,10,10,9,8,8,9,10,31C,31C,31C,31B,31A,31C,31C,31D,31B,31D,31B,31C,31B,31A,31B,31C,31B
31D,31,10.0,9.25,8.5,9,10,10,7,6,5,8,3,7,2,5,10,2,8,9,1,10,4,2,7,10,1,9,3,9,7,10,2,7,10,4,5,4,3,5,8,2,5,10,2,8,8,31B,8.0,8.0,7.25,9,7,8,9,8,9,8,9,9,9,31C,31C,31C,31B,31A,31C,31C,31D,31B,31D,31B,31C,31B,31A,31B,31C,31B
31D,31,10.0,9.25,8.5,9,10,10,7,6,5,8,3,7,2,5,10,2,8,9,1,10,4,2,7,10,1,9,3,9,7,10,2,7,10,4,5,4,3,5,8,2,5,10,2,8,8,31C,7.5,7.75,8.25,8,9,7,7,5,7,5,3,10,10,31C,31C,31C,31B,31A,31C,31C,31D,31B,31D,31B,31C,31B,31A,31B,31C,31B
31D,31,10.0,9.25,8.5,9,10,10,7,6,5,8,3,7,2,5,10,2,8,9,1,10,4,2,7,10,1,9,3,9,7,10,2,7,10,4,5,4,3,5,8,2,5,10,2,8,8,31E,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,31C,31C,31C,31B,31A,31C,31C,31D,31B,31D,31B,31C,31B,31A,31B,31C,31B
34C,34,8.0,8.5,6.0,3,5,7,10,2,0,2,2,4,3,2,4,3,3,5,3,1,5,3,4,3,3,2,7,3,3,4,3,4,8,3,3,3,3,2,8,2,5,5,4,5,9,34E,8.0,9.25,7.5,10,9,6,7,6,8,7,7,5,5,34A,34A,34A,34C,34D,34D,34C,34A,34C,34D,34C,34B,34C,34D,34C,34A,34C
34C,34,8.0,8.5,6.0,3,5,7,10,2,0,2,2,4,3,2,4,3,3,5,3,1,5,3,4,3,3,2,7,3,3,4,3,4,8,3,3,3,3,2,8,2,5,5,4,5,9,34A,9.25,10.0,8.25,10,7,5,8,6,7,7,5,10,10,34A,34A,34A,34C,34D,34D,34C,34A,34C,34D,34C,34B,34C,34D,34C,34A,34C
34C,34,8.0,8.5,6.0,3,5,7,10,2,0,2,2,4,3,2,4,3,3,5,3,1,5,3,4,3,3,2,7,3,3,4,3,4,8,3,3,3,3,2,8,2,5,5,4,5,9,34D,10.0,7.75,9.75,10,6,3,8,4,7,5,2,10,10,34A,34A,34A,34C,34D,34D,34C,34A,34C,34D,34C,34B,34C,34D,34C,34A,34C
34C,34,8.0,8.5,6.0,3,5,7,10,2,0,2,2,4,3,2,4,3,3,5,3,1,5,3,4,3,3,2,7,3,3,4,3,4,8,3,3,3,3,2,8,2,5,5,4,5,9,34B,7.0,9.0,7.5,10,7,6,9,4,7,6,5,10,10,34A,34A,34A,34C,34D,34D,34C,34A,34C,34D,34C,34B,34C,34D,34C,34A,34C
34B,34,9.5,8.75,7.5,9,10,10,6,2,1,5,6,9,3,7,4,1,5,7,3,10,3,7,6,9,4,7,5,7,5,8,4,7,8,4,4,6,3,5,4,8,5,8,4,2,8,34A,9.75,9.5,9.25,10,10,10,10,10,10,10,10,10,10,34A,34A,34D,34E,34C,34D,34E,34B,34E,34D,34E,34A,34E,34D,34E,34A,34E
34B,34,9.5,8.75,7.5,9,10,10,6,2,1,5,6,9,3,7,4,1,5,7,3,10,3,7,6,9,4,7,5,7,5,8,4,7,8,4,4,6,3,5,4,8,5,8,4,2,8,34C,9.5,9.5,9.0,9,8,7,9,9,9,8,7,9,9,34A,34A,34D,34E,34C,34D,34E,34B,34E,34D,34E,34A,34E,34D,34E,34A,34E
34B,34,9.5,8.75,7.5,9,10,10,6,2,1,5,6,9,3,7,4,1,5,7,3,10,3,7,6,9,4,7,5,7,5,8,4,7,8,4,4,6,3,5,4,8,5,8,4,2,8,34D,10.0,9.75,10.0,10,9,8,9,9,10,9,8,10,10,34A,34A,34D,34E,34C,34D,34E,34B,34E,34D,34E,34A,34E,34D,34E,34A,34E
34B,34,9.5,8.75,7.5,9,10,10,6,2,1,5,6,9,3,7,4,1,5,7,3,10,3,7,6,9,4,7,5,7,5,8,4,7,8,4,4,6,3,5,4,8,5,8,4,2,8,34E,9.25,9.0,7.25,10,9,8,9,9,9,9,9,0,0,34A,34A,34D,34E,34C,34D,34E,34B,34E,34D,34E,34A,34E,34D,34E,34A,34E
28C,28,8.75,5.25,6.25,6,6,9,5,7,3,8,6,9,2,2,7,3,5,5,3,6,6,1,6,10,3,5,5,3,7,8,2,5,3,10,4,7,5,7,10,6,8,10,4,5,12,28A,8.5,6.5,8.25,9,8,7,7,8,7,7,8,7,9,28A,28B,28A,28B,28D,28A,28C,28D,28A,28D,28C,28D,28B,28C,28A,28C,28B
28C,28,8.75,5.25,6.25,6,6,9,5,7,3,8,6,9,2,2,7,3,5,5,3,6,6,1,6,10,3,5,5,3,7,8,2,5,3,10,4,7,5,7,10,6,8,10,4,5,12,28B,9.0,8.75,9.25,10,8,8,7,7,8,6,7,8,9,28A,28B,28A,28B,28D,28A,28C,28D,28A,28D,28C,28D,28B,28C,28A,28C,28B
28C,28,8.75,5.25,6.25,6,6,9,5,7,3,8,6,9,2,2,7,3,5,5,3,6,6,1,6,10,3,5,5,3,7,8,2,5,3,10,4,7,5,7,10,6,8,10,4,5,12,28D,9.25,8.25,9.25,10,6,6,8,8,8,7,8,8,10,28A,28B,28A,28B,28D,28A,28C,28D,28A,28D,28C,28D,28B,28C,28A,28C,28B
28B,28,9.25,6.25,6.0,6,5,8,8,8,3,7,9,7,2,8,5,6,3,6,3,4,5,3,6,8,2,4,4,7,7,7,4,5,10,9,7,5,4,5,17,5,5,9,3,0,14,28A,8.0,7.0,7.0,10,10,6,8,9,10,9,4,9,9,28D,28A,28D,28B,28C,28B,28A,28D,28B,28D,28B,28C,28A,28C,28A,28A,28B
28B,28,9.25,6.25,6.0,6,5,8,8,8,3,7,9,7,2,8,5,6,3,6,3,4,5,3,6,8,2,4,4,7,7,7,4,5,10,9,7,5,4,5,17,5,5,9,3,0,14,28C,7.5,7.0,8.25,10,10,6,9,10,10,10,4,8,8,28D,28A,28D,28B,28C,28B,28A,28D,28B,28D,28B,28C,28A,28C,28A,28A,28B
28B,28,9.25,6.25,6.0,6,5,8,8,8,3,7,9,7,2,8,5,6,3,6,3,4,5,3,6,8,2,4,4,7,7,7,4,5,10,9,7,5,4,5,17,5,5,9,3,0,14,28D,8.25,7.25,7.0,10,10,6,9,9,10,10,6,9,9,28D,28A,28D,28B,28C,28B,28A,28D,28B,28D,28B,28C,28A,28C,28A,28A,28B
35D,35,7.75,9.25,8.25,9,9,9,6,5,6,4,5,9,2,10,15,1,3,4,1,5,2,3,3,7,2,5,5,7,2,6,5,3,15,2,7,6,2,5,5,4,2,8,4,8,10,35E,10.0,8.0,9.5,10,10,8,10,9,10,10,7,4,4,35D,35D,35D,35E,35D,35B,35E,35B,35E,35A,35E,35B,35D,35A,35D,35B,35E
35D,35,7.75,9.25,8.25,9,9,9,6,5,6,4,5,9,2,10,15,1,3,4,1,5,2,3,3,7,2,5,5,7,2,6,5,3,15,2,7,6,2,5,5,4,2,8,4,8,10,35C,8.5,7.5,8.25,8,7,5,6,2,7,7,5,8,8,35D,35D,35D,35E,35D,35B,35E,35B,35E,35A,35E,35B,35D,35A,35D,35B,35E
35D,35,7.75,9.25,8.25,9,9,9,6,5,6,4,5,9,2,10,15,1,3,4,1,5,2,3,3,7,2,5,5,7,2,6,5,3,15,2,7,6,2,5,5,4,2,8,4,8,10,35A,7.25,7.5,7.0,8,8,6,7,3,7,7,5,8,8,35D,35D,35D,35E,35D,35B,35E,35B,35E,35A,35E,35B,35D,35A,35D,35B,35E
35D,35,7.75,9.25,8.25,9,9,9,6,5,6,4,5,9,2,10,15,1,3,4,1,5,2,3,3,7,2,5,5,7,2,6,5,3,15,2,7,6,2,5,5,4,2,8,4,8,10,35B,9.25,7.75,9.0,9,9,8,8,6,9,9,8,10,10,35D,35D,35D,35E,35D,35B,35E,35B,35E,35A,35E,35B,35D,35A,35D,35B,35E
36A,36,9.0,8.0,7.75,6,6,8,5,7,7,6,7,7,3,5,10,4,7,3,2,5,2,5,7,8,2,7,5,7,8,8,2,5,7,7,8,8,2,5,5,8,6,9,3,5,10,36B,7.75,6.75,6.5,9,9,8,10,9,9,9,7,9,4,36C,36A,36C,36E,36C,36D,36E,36C,36E,36A,36E,36C,36E,36C,36E,36B,36E
36A,36,9.0,8.0,7.75,6,6,8,5,7,7,6,7,7,3,5,10,4,7,3,2,5,2,5,7,8,2,7,5,7,8,8,2,5,7,7,8,8,2,5,5,8,6,9,3,5,10,36C,7.5,6.25,7.25,10,8,8,6,9,8,8,7,10,10,36C,36A,36C,36E,36C,36D,36E,36C,36E,36A,36E,36C,36E,36C,36E,36B,36E
36A,36,9.0,8.0,7.75,6,6,8,5,7,7,6,7,7,3,5,10,4,7,3,2,5,2,5,7,8,2,7,5,7,8,8,2,5,7,7,8,8,2,5,5,8,6,9,3,5,10,36D,10.0,7.5,10.0,9,8,7,8,7,8,7,7,8,10,36C,36A,36C,36E,36C,36D,36E,36C,36E,36A,36E,36C,36E,36C,36E,36B,36E
36A,36,9.0,8.0,7.75,6,6,8,5,7,7,6,7,7,3,5,10,4,7,3,2,5,2,5,7,8,2,7,5,7,8,8,2,5,7,7,8,8,2,5,5,8,6,9,3,5,10,36E,4.5,4.75,6.5,8,7,6,6,6,8,8,8,0,0,36C,36A,36C,36E,36C,36D,36E,36C,36E,36A,36E,36C,36E,36C,36E,36B,36E
35C,35,6.5,6.75,6.5,6,6,6,7,4,5,5,5,7,2,8,10,2,4,3,3,6,5,2,3,6,1,8,4,7,6,7,3,3,15,2,3,3,2,6,5,6,4,7,3,5,10,35A,6.5,6.5,6.75,7,7,6,7,7,6,6,6,7,7,35B,35D,35B,35E,35A,35D,35C,35C,35E,35A,35E,35A,35C,35D,35C,35B,35E
35C,35,6.5,6.75,6.5,6,6,6,7,4,5,5,5,7,2,8,10,2,4,3,3,6,5,2,3,6,1,8,4,7,6,7,3,3,15,2,3,3,2,6,5,6,4,7,3,5,10,35B,6.25,6.5,6.0,6,4,4,6,6,6,4,4,7,7,35B,35D,35B,35E,35A,35D,35C,35C,35E,35A,35E,35A,35C,35D,35C,35B,35E
35C,35,6.5,6.75,6.5,6,6,6,7,4,5,5,5,7,2,8,10,2,4,3,3,6,5,2,3,6,1,8,4,7,6,7,3,3,15,2,3,3,2,6,5,6,4,7,3,5,10,35D,6.0,6.75,6.25,6,3,4,4,4,5,4,4,7,7,35B,35D,35B,35E,35A,35D,35C,35C,35E,35A,35E,35A,35C,35D,35C,35B,35E
35C,35,6.5,6.75,6.5,6,6,6,7,4,5,5,5,7,2,8,10,2,4,3,3,6,5,2,3,6,1,8,4,7,6,7,3,3,15,2,3,3,2,6,5,6,4,7,3,5,10,35E,6.0,5.0,6.25,6,4,4,6,6,6,4,4,4,6,35B,35D,35B,35E,35A,35D,35C,35C,35E,35A,35E,35A,35C,35D,35C,35B,35E
35A,35,9.0,8.75,9.5,5,10,10,10,2,5,2,10,10,3,5,15,2,2,5,3,0,4,2,2,10,3,5,4,7,9,10,4,5,25,5,5,5,4,5,20,5,4,10,3,1,10,35B,9.0,8.75,8.5,10,5,5,10,10,7,5,5,7,10,35D,35B,35D,35E,35B,35D,35C,35C,35A,35E,35B,35B,35E,35A,35D,35B,35A
35A,35,9.0,8.75,9.5,5,10,10,10,2,5,2,10,10,3,5,15,2,2,5,3,0,4,2,2,10,3,5,4,7,9,10,4,5,25,5,5,5,4,5,20,5,4,10,3,1,10,35C,10.0,9.25,9.0,10,8,5,10,10,8,7,6,9,10,35D,35B,35D,35E,35B,35D,35C,35C,35A,35E,35B,35B,35E,35A,35D,35B,35A
35A,35,9.0,8.75,9.5,5,10,10,10,2,5,2,10,10,3,5,15,2,2,5,3,0,4,2,2,10,3,5,4,7,9,10,4,5,25,5,5,5,4,5,20,5,4,10,3,1,10,35D,10.0,10.0,9.25,10,7,6,8,8,8,6,6,10,10,35D,35B,35D,35E,35B,35D,35C,35C,35A,35E,35B,35B,35E,35A,35D,35B,35A
35A,35,9.0,8.75,9.5,5,10,10,10,2,5,2,10,10,3,5,15,2,2,5,3,0,4,2,2,10,3,5,4,7,9,10,4,5,25,5,5,5,4,5,20,5,4,10,3,1,10,35E,9.5,10.0,10.0,10,8,8,10,10,9,8,8,5,10,35D,35B,35D,35E,35B,35D,35C,35C,35A,35E,35B,35B,35E,35A,35D,35B,35A
35E,35,8.25,6.5,8.25,3,3,10,10,10,10,9,2,9,2,1,12,8,9,4,1,6,2,0,6,7,1,8,2,4,9,10,2,7,10,2,8,10,2,6,6,9,2,7,2,5,5,35A,7.25,7.75,7.0,8,8,8,8,6,8,7,4,6,6,35A,35A,35B,35E,35D,35A,35E,35B,35E,35D,35B,35B,35A,35C,35D,35B,35E
35E,35,8.25,6.5,8.25,3,3,10,10,10,10,9,2,9,2,1,12,8,9,4,1,6,2,0,6,7,1,8,2,4,9,10,2,7,10,2,8,10,2,6,6,9,2,7,2,5,5,35D,7.25,8.0,7.25,10,10,4,10,10,10,10,10,10,9,35A,35A,35B,35E,35D,35A,35E,35B,35E,35D,35B,35B,35A,35C,35D,35B,35E
35E,35,8.25,6.5,8.25,3,3,10,10,10,10,9,2,9,2,1,12,8,9,4,1,6,2,0,6,7,1,8,2,4,9,10,2,7,10,2,8,10,2,6,6,9,2,7,2,5,5,35B,8.5,9.0,7.75,7,5,2,0,0,7,6,0,10,10,35A,35A,35B,35E,35D,35A,35E,35B,35E,35D,35B,35B,35A,35C,35D,35B,35E
35E,35,8.25,6.5,8.25,3,3,10,10,10,10,9,2,9,2,1,12,8,9,4,1,6,2,0,6,7,1,8,2,4,9,10,2,7,10,2,8,10,2,6,6,9,2,7,2,5,5,35C,8.0,7.75,8.25,9,6,5,5,5,7,5,5,6,6,35A,35A,35B,35E,35D,35A,35E,35B,35E,35D,35B,35B,35A,35C,35D,35B,35E
36C,36,9.25,8.0,8.75,9,9,9,5,8,1,6,8,9,3,8,7,2,8,5,1,10,2,3,8,10,2,10,2,5,9,10,3,10,5,3,8,3,3,3,3,8,10,9,3,9,9,36A,9.0,9.25,9.25,10,9,8,10,10,9,8,8,10,9,36C,36C,36C,36E,36A,36A,36E,36C,36E,36B,36E,36C,36E,36A,36E,36C,36E
36C,36,9.25,8.0,8.75,9,9,9,5,8,1,6,8,9,3,8,7,2,8,5,1,10,2,3,8,10,2,10,2,5,9,10,3,10,5,3,8,3,3,3,3,8,10,9,3,9,9,36B,5.0,5.0,5.0,5,5,5,5,5,5,5,5,8,6,36C,36C,36C,36E,36A,36A,36E,36C,36E,36B,36E,36C,36E,36A,36E,36C,36E
36C,36,9.25,8.0,8.75,9,9,9,5,8,1,6,8,9,3,8,7,2,8,5,1,10,2,3,8,10,2,10,2,5,9,10,3,10,5,3,8,3,3,3,3,8,10,9,3,9,9,36D,5.0,5.0,5.0,5,5,5,5,5,5,5,5,9,9,36C,36C,36C,36E,36A,36A,36E,36C,36E,36B,36E,36C,36E,36A,36E,36C,36E
36C,36,9.25,8.0,8.75,9,9,9,5,8,1,6,8,9,3,8,7,2,8,5,1,10,2,3,8,10,2,10,2,5,9,10,3,10,5,3,8,3,3,3,3,8,10,9,3,9,9,36E,5.0,5.0,5.0,5,5,5,5,5,5,5,5,1,1,36C,36C,36C,36E,36A,36A,36E,36C,36E,36B,36E,36C,36E,36A,36E,36C,36E
36D,36,7.75,7.75,7.25,9,9,8,5,2,5,1,7,7,1,5,3,1,6,6,1,5,2,1,6,7,1,5,3,1,5,4,1,5,3,1,8,5,1,5,4,1,8,8,1,5,5,36A,7.5,8.5,8.25,10,8,7,9,8,10,8,7,9,9,36A,36A,36C,36E,36A,36B,36E,36C,36E,36B,36E,36C,36E,36C,36E,36B,36E
36D,36,7.75,7.75,7.25,9,9,8,5,2,5,1,7,7,1,5,3,1,6,6,1,5,2,1,6,7,1,5,3,1,5,4,1,5,3,1,8,5,1,5,4,1,8,8,1,5,5,36C,5.0,7.75,5.5,5,0,5,0,0,5,0,0,9,7,36A,36A,36C,36E,36A,36B,36E,36C,36E,36B,36E,36C,36E,36C,36E,36B,36E
36D,36,7.75,7.75,7.25,9,9,8,5,2,5,1,7,7,1,5,3,1,6,6,1,5,2,1,6,7,1,5,3,1,5,4,1,5,3,1,8,5,1,5,4,1,8,8,1,5,5,36B,5.0,7.25,5.0,5,0,5,0,0,5,0,5,9,7,36A,36A,36C,36E,36A,36B,36E,36C,36E,36B,36E,36C,36E,36C,36E,36B,36E
36D,36,7.75,7.75,7.25,9,9,8,5,2,5,1,7,7,1,5,3,1,6,6,1,5,2,1,6,7,1,5,3,1,5,4,1,5,3,1,8,5,1,5,4,1,8,8,1,5,5,36E,5.0,5.0,5.0,5,0,5,0,0,5,0,5,0,0,36A,36A,36C,36E,36A,36B,36E,36C,36E,36B,36E,36C,36E,36C,36E,36B,36E
37D,37,9.0,8.75,8.0,8,8,6,7,4,1,6,6,8,3,7,10,6,4,8,4,4,6,2,5,8,3,5,5,7,5,6,4,3,17,5,5,5,3,5,12,6,7,7,2,8,12,37A,9.0,9.0,9.0,9,7,8,6,2,7,6,7,7,8,37A,37A,37B,37E,37A,37D,37A,37B,37D,37E,37D,37B,37D,37A,37D,37D,37C
37D,37,9.0,8.75,8.0,8,8,6,7,4,1,6,6,8,3,7,10,6,4,8,4,4,6,2,5,8,3,5,5,7,5,6,4,3,17,5,5,5,3,5,12,6,7,7,2,8,12,37B,7.0,6.25,6.5,5,2,5,1,0,5,5,5,8,8,37A,37A,37B,37E,37A,37D,37A,37B,37D,37E,37D,37B,37D,37A,37D,37D,37C
37D,37,9.0,8.75,8.0,8,8,6,7,4,1,6,6,8,3,7,10,6,4,8,4,4,6,2,5,8,3,5,5,7,5,6,4,3,17,5,5,5,3,5,12,6,7,7,2,8,12,37C,8.0,8.5,7.5,8,6,3,5,3,7,4,4,5,5,37A,37A,37B,37E,37A,37D,37A,37B,37D,37E,37D,37B,37D,37A,37D,37D,37C
37D,37,9.0,8.75,8.0,8,8,6,7,4,1,6,6,8,3,7,10,6,4,8,4,4,6,2,5,8,3,5,5,7,5,6,4,3,17,5,5,5,3,5,12,6,7,7,2,8,12,37E,6.5,6.0,5.5,5,3,3,0,0,4,4,4,4,5,37A,37A,37B,37E,37A,37D,37A,37B,37D,37E,37D,37B,37D,37A,37D,37D,37C
37C,37,7.75,6.25,7.25,6,7,7,5,6,3,4,4,6,3,5,10,5,5,5,3,5,10,4,6,6,3,5,8,5,6,6,3,5,15,5,5,5,3,5,13,7,6,7,4,4,20,37A,8.0,7.25,7.0,10,8,6,8,7,8,7,6,8,8,37A,37D,37A,37E,37A,37D,37E,37D,37E,37B,37E,37A,37C,37A,37E,37D,37C
37C,37,7.75,6.25,7.25,6,7,7,5,6,3,4,4,6,3,5,10,5,5,5,3,5,10,4,6,6,3,5,8,5,6,6,3,5,15,5,5,5,3,5,13,7,6,7,4,4,20,37B,7.0,7.5,7.0,6,5,5,5,5,7,5,5,7,7,37A,37D,37A,37E,37A,37D,37E,37D,37E,37B,37E,37A,37C,37A,37E,37D,37C
37C,37,7.75,6.25,7.25,6,7,7,5,6,3,4,4,6,3,5,10,5,5,5,3,5,10,4,6,6,3,5,8,5,6,6,3,5,15,5,5,5,3,5,13,7,6,7,4,4,20,37D,8.25,7.75,6.0,8,7,6,6,6,8,7,6,8,7,37A,37D,37A,37E,37A,37D,37E,37D,37E,37B,37E,37A,37C,37A,37E,37D,37C
